id_student,code_module,code_presentation,total_assessments_submitted,overall_avg_score,overall_avg_days_late,total_failed_assessments,weighted_avg_score
1924641,EEE,2013J,4,67.25,-2.0,0,69.92
1925789,DDD,2014J,7,86.42857142857143,-11.5,0,90.025
1926542,BBB,2014J,5,59.2,-4.2,1,74.85
1926668,AAA,2014J,5,62.2,-1.6,0,61.4
1928536,BBB,2014J,4,48.25,-14.25,1,20.923076923076923
1928947,FFF,2014B,12,60.916666666666664,-17.25,2,46.75
1930019,GGG,2013J,8,79.375,-39.625,0,
1930146,CCC,2014B,6,41.0,2.0,2,43.55102040816327
1930367,BBB,2013B,10,86.5,1.6,0,84.03030303030303
1930644,CCC,2014B,4,28.75,3.5,3,22.58695652173913
1930644,EEE,2013J,4,76.25,0.0,0,77.0
1930949,FFF,2013B,3,78.0,0.3333333333333333,0,78.0
1931810,GGG,2014J,2,80.0,-76.5,0,
1932474,BBB,2014B,11,79.0909090909091,0.36363636363636365,0,80.43
1933534,FFF,2014B,11,57.63636363636363,-16.636363636363637,2,49.333333333333336
1934810,FFF,2013B,12,82.75,-5.25,0,78.75
1935155,DDD,2014J,7,81.42857142857143,-5.0,0,78.775
1935487,BBB,2013J,4,84.5,7.25,0,68.36
1935735,FFF,2013J,12,62.333333333333336,-19.0,2,41.25
1936285,CCC,2014J,9,94.22222222222223,-1.25,0,95.25
1936679,FFF,2013B,12,75.33333333333333,-6.083333333333333,0,73.25
1937511,CCC,2014B,1,60.0,2.0,0,60.0
1937822,BBB,2014J,5,85.6,-6.6,0,81.95
1937864,BBB,2013B,11,79.63636363636364,1.5454545454545454,0,76.14
1938355,AAA,2013J,5,73.0,-6.6,0,71.2
1939179,DDD,2014B,5,41.0,7.2,2,40.8125
1939193,FFF,2014B,9,64.66666666666667,0.5555555555555556,0,55.333333333333336
1939695,BBB,2013J,11,84.72727272727273,-0.5454545454545454,0,76.41
1941248,BBB,2013J,11,91.36363636363636,0.0,0,85.5
1942396,AAA,2013J,5,53.6,2.0,0,54.9
1942491,CCC,2014J,9,74.88888888888889,0.5,0,73.785
1942870,CCC,2014J,9,95.77777777777777,-0.625,0,88.89
1942999,CCC,2014B,2,75.5,2.0,0,78.55555555555556
1943214,EEE,2014J,2,63.0,6.0,0,59.18181818181818
1944130,DDD,2013B,14,71.85714285714286,-0.42857142857142855,0,69.86
1944167,FFF,2014J,3,57.666666666666664,3.6666666666666665,1,49.5
1945240,CCC,2014B,2,54.5,2.0,0,62.55555555555556
1945240,CCC,2014J,4,49.5,1.5,1,41.425
1945240,DDD,2013B,14,77.85714285714286,0.2857142857142857,0,69.345
1945434,DDD,2014B,7,83.57142857142857,-3.5714285714285716,0,77.7125
1945945,FFF,2013J,12,69.75,-32.0,0,75.5
1946308,BBB,2013J,11,81.72727272727273,1.7272727272727273,0,71.25
1947156,AAA,2014J,5,76.2,-4.2,0,77.7
1947911,CCC,2014B,3,82.0,2.0,0,79.23529411764706
1948159,FFF,2013J,3,98.66666666666667,50.666666666666664,0,99.0
1948159,FFF,2014J,9,92.44444444444444,-73.0,0,95.66666666666667
1949484,FFF,2013J,2,59.0,2.0,0,59.0
1950911,GGG,2014J,8,71.875,-10.0,1,
1950923,FFF,2013J,12,78.91666666666667,-46.25,0,83.0
1951080,CCC,2014B,5,81.8,1.0,0,87.22916666666667
1951127,FFF,2013J,12,86.0,-70.0,0,84.75
1951139,CCC,2014B,9,82.22222222222223,1.0,0,81.485
1951727,DDD,2014B,7,93.14285714285714,-6.428571428571429,0,92.525
1951925,EEE,2013J,1,81.0,0.0,0,81.0
1954147,FFF,2013J,12,81.83333333333333,-41.0,0,82.5
1954230,EEE,2013J,4,84.5,2.5,0,83.48
1955634,BBB,2014B,10,87.4,4.5,0,77.09756097560975
1957682,BBB,2014B,11,93.36363636363636,0.36363636363636365,0,89.59
1958121,CCC,2014J,5,94.2,3.25,0,92.832
1960479,CCC,2014J,5,70.2,3.25,0,61.72
1961652,FFF,2014B,2,55.0,0.0,0,55.0
1961938,CCC,2014J,9,95.0,0.0,0,90.02
1962049,FFF,2014J,12,75.83333333333333,-60.333333333333336,0,62.75
1962062,FFF,2014J,6,80.66666666666667,-58.833333333333336,0,83.33333333333333
1962128,FFF,2013J,2,59.0,-5.0,1,59.0
1962854,DDD,2013B,6,79.16666666666667,3.3333333333333335,0,81.07894736842105
1962854,DDD,2014B,3,69.0,-2.3333333333333335,0,71.28571428571429
1963287,BBB,2013J,2,59.5,1.5,0,59.166666666666664
1963677,DDD,2013J,7,71.14285714285714,-7.857142857142857,0,62.4625
1966591,FFF,2013B,12,88.66666666666667,-75.41666666666667,0,87.0
1966597,CCC,2014J,3,62.0,3.3333333333333335,1,55.35294117647059
1967783,AAA,2014J,5,65.0,-2.4,0,64.2
1967937,BBB,2014B,3,86.33333333333333,1.6666666666666667,0,77.375
1968757,DDD,2013B,13,59.46153846153846,1.3076923076923077,2,58.648648648648646
1969081,BBB,2014B,1,72.0,-12.0,0,72.0
1969407,CCC,2014B,4,62.75,2.0,1,60.16
1969985,GGG,2013J,8,77.5,-37.875,0,
1970390,AAA,2013J,5,83.6,4.8,0,83.8
1971393,BBB,2013B,11,83.27272727272727,-0.5454545454545454,0,85.31
1972092,FFF,2014J,12,67.25,-48.166666666666664,0,69.75
1972832,BBB,2014J,5,58.8,2.0,1,70.35
1974271,FFF,2013B,12,74.41666666666667,-1.75,0,80.75
1975209,AAA,2014J,5,64.0,-2.8,0,65.2
1976139,AAA,2013J,4,67.25,-1.25,0,62.875
1976350,DDD,2013B,10,78.4,8.9,1,64.70058139534883
1976350,EEE,2013J,4,84.75,10.5,0,82.92
1977701,GGG,2014J,9,77.77777777777777,-30.444444444444443,0,
1980822,FFF,2013J,12,77.25,-50.083333333333336,0,74.25
1981053,FFF,2013J,7,79.85714285714286,-75.85714285714286,0,77.66666666666667
1982166,CCC,2014J,9,75.44444444444444,3.375,0,71.875
1982166,FFF,2013J,12,88.58333333333333,-72.08333333333333,0,94.75
1982833,DDD,2013J,4,76.25,0.25,0,72.41666666666667
1982845,DDD,2013B,14,76.64285714285714,1.9285714285714286,1,62.7675
1983921,FFF,2013J,12,64.75,-10.083333333333334,0,55.25
1984169,FFF,2014B,1,74.0,-1.0,0,74.0
1986081,CCC,2014J,1,44.0,3.0,0,44.0
1986180,DDD,2014J,7,50.142857142857146,-4.666666666666667,2,47.9
1986370,DDD,2014B,4,72.75,0.25,0,71.70833333333333
1989014,BBB,2014J,5,66.4,-8.8,0,61.4
1990127,FFF,2013B,12,71.25,-7.833333333333333,1,62.5
1990650,BBB,2013J,1,77.0,0.0,0,77.0
1991399,CCC,2014J,9,93.44444444444444,3.125,0,89.3
1991399,DDD,2014J,7,90.0,0.0,0,88.125
1991903,EEE,2013J,4,89.25,-0.75,0,89.76
1992145,FFF,2013J,12,69.0,-37.333333333333336,0,65.0
1993672,BBB,2013B,2,36.0,11.0,1,46.666666666666664
1993672,BBB,2014J,1,100.0,0.0,0,
1993905,GGG,2013J,9,88.33333333333333,-46.666666666666664,0,
1993955,EEE,2013J,4,70.75,5.75,0,68.44
1994385,CCC,2014J,1,78.0,3.0,0,78.0
1994610,EEE,2013J,2,89.5,-3.5,0,89.0909090909091
1994632,GGG,2014B,9,88.66666666666667,-31.444444444444443,0,
1995177,FFF,2014J,12,88.58333333333333,-78.5,0,90.0
1995239,EEE,2013J,3,82.0,2.0,0,80.5
1995532,EEE,2013J,4,90.0,-0.25,0,89.88
1997164,CCC,2014B,9,88.88888888888889,0.625,0,80.59
1997164,FFF,2013B,12,90.08333333333333,0.25,0,93.0
1997796,BBB,2013B,11,88.0,3.090909090909091,0,84.99
1998790,BBB,2013J,8,78.875,1.375,0,66.84126984126983
1998834,FFF,2014J,11,81.0,-26.454545454545453,1,63.666666666666664
1999952,FFF,2014B,12,80.08333333333333,-49.083333333333336,0,79.25
2000491,FFF,2013B,12,79.25,-58.333333333333336,0,65.0
2001102,DDD,2014B,4,37.75,3.25,2,36.208333333333336
2001461,DDD,2014J,7,65.85714285714286,0.3333333333333333,1,68.9
2001665,FFF,2013B,11,79.54545454545455,-41.36363636363637,1,79.5
2001687,BBB,2013J,10,77.7,1.0,0,75.7439024390244
2002046,BBB,2013J,10,82.4,0.6,0,77.76829268292683
2002415,BBB,2014B,10,84.2,1.8,0,85.38383838383838
2002664,EEE,2014B,4,80.75,3.25,0,79.88
2002727,DDD,2013B,3,80.0,-0.3333333333333333,0,80.72
2004143,GGG,2014J,7,77.85714285714286,-42.857142857142854,0,
2004220,EEE,2014J,3,62.333333333333336,6.0,0,58.05555555555556
2006283,BBB,2013J,11,85.0909090909091,0.2727272727272727,0,79.23
2006894,DDD,2013B,14,93.57142857142857,-0.35714285714285715,0,92.0725
2008262,CCC,2014B,2,37.0,11.0,1,41.45454545454545
2008795,DDD,2014J,5,64.2,1.4,1,53.733333333333334
2009239,BBB,2014J,5,84.0,-2.4,0,81.2
2009279,CCC,2014J,1,0.0,3.0,1,0.0
2009279,DDD,2014J,5,64.2,0.0,1,57.733333333333334
2010232,AAA,2014J,5,84.2,0.8,0,83.8
2010245,FFF,2014B,11,65.81818181818181,-48.63636363636363,0,64.0
2011876,AAA,2013J,5,76.0,0.0,0,75.6
2012900,FFF,2013B,2,61.0,-3.0,0,61.0
2012966,AAA,2013J,5,78.4,-0.8,0,79.1
2013403,CCC,2014J,9,91.44444444444444,1.125,0,79.975
2014252,DDD,2013J,5,53.8,2.6,1,52.8125
2016517,CCC,2014B,9,83.11111111111111,0.5,0,72.055
2017487,FFF,2014J,12,89.83333333333333,-23.083333333333332,0,87.25
2019837,BBB,2013B,4,87.0,3.5,0,77.12
2019921,GGG,2013J,5,63.4,-27.4,0,
2020628,FFF,2014J,12,70.5,-102.08333333333333,1,51.75
2020916,CCC,2014J,6,43.166666666666664,0.4,2,43.43502824858757
2020916,DDD,2013B,13,80.61538461538461,0.46153846153846156,0,72.10406091370558
2022801,BBB,2014B,11,85.72727272727273,-3.4545454545454546,0,78.0
2023366,BBB,2013B,11,94.0,2.1818181818181817,0,89.29
2023561,BBB,2013J,2,90.0,3.5,0,83.33333333333333
2024200,EEE,2014J,2,97.0,-1.5,0,96.18181818181819
2024838,DDD,2014J,2,87.5,-2.0,0,88.33333333333333
2025233,FFF,2014B,11,81.0,-26.727272727272727,0,75.66666666666667
2025354,DDD,2014J,7,91.71428571428571,-0.16666666666666666,0,93.025
2025589,DDD,2014J,7,78.0,5.666666666666667,0,68.275
2026075,FFF,2014J,8,75.5,-80.0,0,71.33333333333333
2026585,CCC,2014J,9,84.44444444444444,0.375,0,79.495
2026585,EEE,2014B,4,88.0,-4.25,0,87.16
2028388,DDD,2013B,12,45.666666666666664,1.8333333333333333,6,42.84254143646409
2028474,EEE,2013J,1,86.0,0.0,0,86.0
2028523,FFF,2014J,2,67.5,-108.5,0,72.0
2029037,BBB,2013J,11,75.63636363636364,-0.5454545454545454,0,72.92
2029571,FFF,2014J,6,83.5,-51.166666666666664,0,81.33333333333333
2030117,CCC,2014B,1,30.0,2.0,1,30.0
2030117,CCC,2014J,5,52.0,5.0,2,42.833333333333336
2030241,DDD,2014J,3,23.333333333333332,2.0,3,24.0
2031252,FFF,2013B,11,82.9090909090909,-5.454545454545454,0,90.33333333333333
2032057,CCC,2014J,2,76.5,2.0,0,68.54545454545455
2032057,DDD,2013J,6,82.83333333333333,-3.1666666666666665,0,78.04166666666667
2032058,CCC,2014B,3,73.66666666666667,1.0,0,75.83333333333333
2032882,DDD,2013J,4,68.5,16.75,0,67.375
2032882,DDD,2014J,7,70.42857142857143,4.166666666666667,0,68.025
2033951,EEE,2013J,4,84.75,10.0,0,84.12
2034300,BBB,2013J,11,78.18181818181819,0.2727272727272727,0,68.54
2034350,BBB,2013B,1,87.0,-4.0,0,87.0
2034802,DDD,2013J,7,91.0,-24.142857142857142,0,89.15
2035022,BBB,2013B,5,92.0,4.2,0,92.0
2035574,BBB,2014J,5,79.2,-3.2,0,71.1
2035700,FFF,2014J,12,80.83333333333333,-63.75,0,82.5
2035700,GGG,2013J,9,85.44444444444444,-41.44444444444444,0,
2036685,DDD,2013B,2,53.0,0.0,0,51.142857142857146
2036893,FFF,2014J,1,74.0,0.0,0,74.0
2037479,DDD,2013B,8,60.875,2.625,1,51.973684210526315
2039190,DDD,2013J,7,96.42857142857143,-11.142857142857142,0,96.0875
2039810,DDD,2013J,4,84.75,0.75,0,84.875
2039810,DDD,2014J,2,82.5,2.0,0,85.2
2043916,DDD,2013J,1,61.0,0.0,0,61.0
2043939,DDD,2014J,7,89.14285714285714,-1.6666666666666667,0,89.025
2044299,CCC,2014B,3,69.0,3.3333333333333335,0,72.94444444444444
2045084,AAA,2014J,1,72.0,20.0,0,72.0
2045139,DDD,2013J,2,52.0,3.5,0,51.888888888888886
2045440,FFF,2013B,12,73.66666666666667,-13.5,0,77.75
2045569,BBB,2014J,1,1.0,-6.0,1,
2045818,FFF,2013B,12,79.58333333333333,-43.333333333333336,0,74.0
2046324,EEE,2013J,3,81.0,1.0,0,80.83333333333333
2046628,DDD,2013J,1,32.0,9.0,1,32.0
2046628,DDD,2014B,1,50.0,0.0,0,50.0
2047421,CCC,2014B,4,69.25,2.0,0,45.58119658119658
2047575,FFF,2014J,12,88.58333333333333,-61.666666666666664,0,90.25
2049668,CCC,2014B,9,64.55555555555556,1.25,0,62.79
2049740,BBB,2014J,2,24.5,-6.5,1,48.0
2050179,CCC,2014J,9,88.33333333333333,-4.125,0,88.72
2050998,EEE,2014J,2,73.0,1.0,0,71.9090909090909
2051035,FFF,2013B,12,83.0,-23.083333333333332,0,80.75
2051699,AAA,2013J,5,66.6,2.6,0,67.3
2052942,GGG,2014J,7,78.57142857142857,1.0,0,
2053381,FFF,2013J,12,79.91666666666667,-0.6666666666666666,1,68.75
2053521,GGG,2014J,9,88.88888888888889,-46.111111111111114,0,
2054019,FFF,2013B,11,83.4,5.909090909090909,0,58.0
2055321,FFF,2014B,3,61.333333333333336,1.0,0,59.5
2055671,DDD,2014J,1,75.0,0.0,0,75.0
2056416,FFF,2013J,12,82.91666666666667,-39.583333333333336,0,85.25
2056486,FFF,2013J,12,81.66666666666667,-57.0,0,83.0
2056643,CCC,2014B,9,93.0,1.0,0,92.7
2056643,EEE,2013J,3,86.0,4.666666666666667,0,85.0
2056947,BBB,2013J,1,72.0,-2.0,0,72.0
2057105,FFF,2013B,12,75.66666666666667,-62.083333333333336,0,76.5
2057803,AAA,2014J,5,66.0,-1.8,0,63.5
2057959,DDD,2014J,7,95.85714285714286,-5.333333333333333,0,96.875
2058815,FFF,2014B,3,77.0,-116.33333333333333,0,66.0
2060467,FFF,2013B,12,81.5,-63.25,0,64.25
2062879,AAA,2013J,5,61.2,-0.6,0,62.1
2062995,BBB,2013J,9,74.0,2.2222222222222223,0,74.87755102040816
2063578,CCC,2014B,9,95.55555555555556,-0.5,0,96.285
2063578,DDD,2013B,14,92.14285714285714,-1.2142857142857142,0,85.68
2064873,CCC,2014B,9,87.66666666666667,0.25,0,91.53
2064873,EEE,2014B,4,84.0,-2.25,0,83.76
2065691,AAA,2013J,3,35.666666666666664,-7.0,2,36.8
2065756,EEE,2014J,4,86.0,0.25,0,85.16
2065972,FFF,2014J,12,79.66666666666667,-67.25,0,77.5
2066504,CCC,2014B,1,12.0,1.0,1,12.0
2067146,GGG,2013J,1,45.0,-2.0,0,
2067377,CCC,2014J,9,83.22222222222223,1.375,0,65.03
2067555,GGG,2014B,7,70.71428571428571,-44.42857142857143,0,
2067799,FFF,2014J,6,75.33333333333333,-53.333333333333336,1,63.333333333333336
2067969,EEE,2014J,4,80.0,-6.75,0,78.08
2068627,DDD,2013J,1,59.0,-4.0,0,59.0
2068918,FFF,2013B,2,82.0,-5.0,0,82.0
2070517,CCC,2014J,9,97.44444444444444,-0.125,0,97.29
2071595,FFF,2013J,2,86.0,9.5,0,86.0
2072166,BBB,2013J,5,70.4,5.4,0,63.833333333333336
2072671,EEE,2014J,3,73.66666666666667,12.333333333333334,0,72.77777777777777
2073016,AAA,2013J,3,60.333333333333336,8.666666666666666,0,60.4
2073016,AAA,2014J,1,50.0,0.0,0,50.0
2074627,FFF,2014B,12,69.91666666666667,-51.25,0,69.75
2075945,DDD,2014J,7,84.85714285714286,-5.0,0,76.125
2077023,DDD,2014B,7,68.28571428571429,0.5714285714285714,0,68.525
2078353,CCC,2014J,9,40.333333333333336,2.625,4,38.415
2078479,BBB,2013J,11,90.81818181818181,-0.18181818181818182,0,82.47
2078768,BBB,2013J,10,83.2,-0.5,0,76.64634146341463
2080340,DDD,2014B,3,58.666666666666664,-2.3333333333333335,0,56.3125
2080474,AAA,2013J,5,69.6,1.0,0,67.2
2080539,DDD,2013B,14,66.92857142857143,-0.14285714285714285,1,56.685
2080885,BBB,2014B,11,83.0909090909091,0.09090909090909091,0,78.0
2080916,EEE,2013J,1,95.0,0.0,0,95.0
2081123,FFF,2014J,12,81.33333333333333,-22.333333333333332,0,72.25
2081937,GGG,2014B,9,83.88888888888889,-42.111111111111114,0,
2081955,BBB,2014B,11,77.0909090909091,2.6363636363636362,0,80.13
2082180,DDD,2013B,6,74.0,1.6666666666666667,1,59.898305084745765
2082180,DDD,2013J,3,74.66666666666667,3.3333333333333335,0,71.0
2082318,BBB,2014B,10,79.1,2.7,0,77.23170731707317
2082945,GGG,2014B,9,84.0,-15.88888888888889,0,
2083576,BBB,2013J,11,83.45454545454545,0.45454545454545453,0,77.68
2083701,CCC,2014J,9,84.55555555555556,4.625,0,79.805
2083877,AAA,2013J,5,67.8,2.6,0,68.1
2084066,AAA,2013J,4,59.75,9.5,0,59.0
2084711,CCC,2014J,9,90.88888888888889,2.125,0,78.47
2085209,AAA,2014J,5,86.8,3.8,0,87.5
2086400,AAA,2014J,5,69.2,1.8,0,70.1
2087100,FFF,2013B,12,88.33333333333333,-61.666666666666664,0,88.25
2087182,CCC,2014B,6,47.5,2.2,1,28.02027027027027
2087698,DDD,2014B,7,90.42857142857143,-7.285714285714286,0,92.8875
2087747,BBB,2014B,11,84.63636363636364,2.6363636363636362,0,76.23
2088765,CCC,2014B,9,89.0,-0.125,0,83.87
2088765,DDD,2013B,13,81.84615384615384,0.15384615384615385,1,66.23513513513514
2088982,FFF,2013J,4,47.5,10.5,1,44.0
2089582,DDD,2013J,7,86.14285714285714,-4.571428571428571,0,78.8625
2090053,FFF,2013B,11,76.27272727272727,-88.27272727272727,0,74.0
2091096,BBB,2014J,5,66.0,-2.2,0,58.5
2091193,BBB,2014J,5,69.8,3.2,0,59.85
2091230,CCC,2014J,9,92.77777777777777,2.125,0,91.46
2091387,DDD,2014B,7,89.42857142857143,-2.7142857142857144,0,91.775
2092834,BBB,2013B,6,78.5,3.1666666666666665,0,68.32786885245902
2093150,CCC,2014J,5,88.4,3.25,0,67.432
2094350,BBB,2014B,7,84.85714285714286,1.7142857142857142,0,70.02222222222223
2094546,DDD,2013B,4,62.75,2.25,1,59.5625
2094849,EEE,2013J,2,69.0,-0.5,0,67.0909090909091
2095379,BBB,2013J,11,86.0909090909091,2.5454545454545454,0,76.38
2095576,FFF,2014B,12,80.33333333333333,-49.916666666666664,0,85.5
2096251,FFF,2014J,12,80.25,-64.0,0,79.5
2096918,CCC,2014J,9,60.55555555555556,1.25,1,48.445
2097046,FFF,2014B,8,82.625,-64.875,0,74.33333333333333
2097916,BBB,2013B,11,98.72727272727273,-3.4545454545454546,0,98.13
2098108,DDD,2014J,7,48.0,1.3333333333333333,2,39.625
2098405,DDD,2013J,7,84.57142857142857,-11.0,0,80.6125
2101566,CCC,2014J,1,33.0,3.0,1,33.0
2103305,BBB,2014J,2,72.5,0.0,0,45.0
2103552,FFF,2014J,4,68.25,3.75,0,61.0
2104123,FFF,2013J,12,75.16666666666667,-26.083333333333332,1,78.0
2104426,BBB,2014B,9,81.66666666666667,3.888888888888889,0,71.22222222222223
2104505,AAA,2013J,5,65.6,-0.4,0,64.1
2104819,FFF,2014J,4,88.75,-100.75,0,89.0
2105230,FFF,2013J,12,53.5,-0.6666666666666666,3,49.75
2106955,FFF,2014J,12,83.25,-59.416666666666664,0,85.5
2107747,FFF,2014J,4,74.25,-89.75,0,69.0
2108614,BBB,2014B,11,92.36363636363636,3.5454545454545454,0,86.83
2108821,FFF,2013B,12,84.16666666666667,-17.916666666666668,0,83.5
2109013,DDD,2014B,2,53.0,1.5,1,59.81818181818182
2109119,CCC,2014B,9,71.55555555555556,0.0,1,61.745
2109119,EEE,2013J,4,90.0,-2.5,0,89.52
2110039,CCC,2014B,1,30.0,2.0,1,30.0
2111015,BBB,2013J,11,68.45454545454545,0.18181818181818182,0,69.68
2111313,DDD,2014J,7,84.57142857142857,2.6666666666666665,0,78.0
2111666,BBB,2013J,4,86.0,3.75,0,71.64
2112088,DDD,2013J,7,71.57142857142857,-3.0,0,71.85
2112291,FFF,2013J,8,92.0,-81.625,0,83.0
2112670,CCC,2014J,4,64.75,2.75,1,50.525
2114529,FFF,2014B,12,70.58333333333333,1.5,0,79.0
2115250,BBB,2014J,5,67.8,-4.0,1,82.15
2115711,BBB,2013J,10,85.6,1.9,0,81.1219512195122
2122180,AAA,2013J,5,82.4,3.8,0,82.3
2126013,DDD,2013B,8,44.0,1.125,2,41.49122807017544
2127889,CCC,2014J,9,92.22222222222223,1.0,0,84.07
2128283,FFF,2013J,2,72.5,-87.0,0,58.0
2128283,FFF,2014J,8,73.125,-32.5,0,52.4
2128304,BBB,2013J,10,87.4,1.1,0,79.1829268292683
2131008,FFF,2014B,12,86.41666666666667,-23.75,0,82.0
2131908,CCC,2014B,5,91.0,2.0,0,97.624
2132811,BBB,2013B,10,78.1,2.8,0,76.6219512195122
2132966,BBB,2013J,11,84.0,-0.09090909090909091,0,80.47
2133207,BBB,2014B,7,83.28571428571429,-0.14285714285714285,0,75.6774193548387
2133234,CCC,2014J,2,75.0,2.5,0,73.33333333333333
2133242,DDD,2013B,13,78.3076923076923,1.8461538461538463,0,74.96
2134237,CCC,2014B,3,43.0,11.0,1,43.05555555555556
2134237,EEE,2013J,4,80.75,0.5,0,79.4
2134304,EEE,2013J,4,66.25,-1.5,0,66.4
2134578,DDD,2013J,3,74.33333333333333,2.3333333333333335,0,75.5625
2134578,DDD,2014J,2,45.5,0.0,1,54.2
2135315,GGG,2014B,9,86.55555555555556,-24.444444444444443,0,
2137171,CCC,2014J,9,79.33333333333333,4.75,0,78.15
2137171,FFF,2013J,12,85.91666666666667,-21.5,0,82.5
2137413,EEE,2013J,2,80.0,9.5,0,78.0909090909091
2137785,EEE,2014J,3,57.666666666666664,0.0,0,57.44444444444444
2138146,EEE,2013J,3,80.0,4.333333333333333,0,77.0
2138970,FFF,2014J,12,80.5,-1.0,0,77.25
2139037,CCC,2014B,9,90.77777777777777,-0.625,0,92.155
2139037,FFF,2013B,12,83.33333333333333,-39.333333333333336,0,95.25
2139273,CCC,2014J,1,39.0,2.0,1,39.0
2139273,EEE,2014B,4,71.75,4.75,0,70.88
2139353,AAA,2013J,3,66.0,4.333333333333333,0,66.2
2139353,AAA,2014J,2,68.0,5.5,0,67.6
2140087,FFF,2013B,12,72.0,-73.83333333333333,0,73.5
2140300,FFF,2014J,12,75.0,-70.41666666666667,0,69.0
2140311,DDD,2013B,14,53.42857142857143,1.1428571428571428,4,46.0775
2140444,BBB,2013J,10,85.4,-0.4,0,76.0609756097561
2141085,FFF,2013B,12,77.66666666666667,-13.916666666666666,0,75.0
2142055,CCC,2014J,5,73.4,3.25,0,64.104
2142243,DDD,2014J,7,73.0,-1.8333333333333333,0,65.875
2142516,CCC,2014J,5,91.8,3.25,0,84.656
2142579,DDD,2013B,5,67.2,1.0,0,77.33928571428571
2142853,FFF,2013B,5,84.8,-73.6,0,81.5
2143065,FFF,2013B,12,83.58333333333333,-45.916666666666664,0,85.0
2143312,FFF,2014J,12,90.66666666666667,-42.166666666666664,0,86.75
2143440,FFF,2014J,12,79.0,-62.25,0,79.25
2143739,FFF,2013J,12,76.16666666666667,-60.666666666666664,0,71.25
2143752,AAA,2013J,5,52.6,-1.2,0,52.9
2143922,DDD,2014J,7,93.42857142857143,-0.6666666666666666,0,95.5
2145940,FFF,2013J,11,74.9090909090909,-31.727272727272727,0,70.5
2146277,CCC,2014B,9,79.11111111111111,0.875,0,78.125
2146277,FFF,2013J,12,83.66666666666667,-31.083333333333332,0,93.5
2146792,AAA,2013J,5,70.0,0.0,0,70.0
2146936,DDD,2013B,14,50.92857142857143,1.0,4,39.19
2147620,CCC,2014B,8,84.625,0.5714285714285714,0,73.91623036649214
2147687,BBB,2013J,3,80.66666666666667,-0.6666666666666666,0,68.41666666666667
2147713,CCC,2014B,7,57.857142857142854,2.1666666666666665,0,46.50588235294118
2147929,BBB,2013J,10,76.2,1.7,0,72.76829268292683
2148540,FFF,2013J,12,61.666666666666664,-46.583333333333336,2,51.5
2148681,AAA,2014J,5,72.0,2.0,0,72.5
2148859,BBB,2014B,11,73.81818181818181,-6.0,0,73.37
2149324,CCC,2014J,2,85.0,7.0,0,89.45454545454545
2149487,BBB,2014J,5,77.2,-2.4,0,71.6
2149735,FFF,2013J,12,80.08333333333333,-75.41666666666667,0,85.0
2150849,DDD,2014J,4,75.5,2.25,0,78.1
2151019,EEE,2014J,2,98.0,0.0,0,97.72727272727273
2153026,BBB,2013J,4,82.75,2.0,0,61.24
2153153,AAA,2013J,5,62.2,-0.8,0,61.8
2153200,BBB,2014B,6,91.33333333333333,1.1666666666666667,0,84.04545454545455
2154220,CCC,2014J,5,74.2,1.6,0,65.5
2154361,DDD,2013B,10,63.9,2.5,0,59.86842105263158
2154361,FFF,2014J,12,78.16666666666667,-0.08333333333333333,0,78.0
2155014,AAA,2013J,5,73.8,4.4,0,73.9
2156058,CCC,2014B,8,86.375,3.4285714285714284,0,93.26966292134831
2156172,FFF,2014B,2,67.0,0.0,0,67.0
2156514,DDD,2013B,14,69.21428571428571,0.5714285714285714,0,65.3225
2156733,FFF,2013B,1,94.0,0.0,0,94.0
2157412,DDD,2013J,7,76.57142857142857,-3.142857142857143,0,76.1625
2158048,AAA,2014J,1,86.0,8.0,0,86.0
2158196,AAA,2014J,2,58.0,0.0,0,57.333333333333336
2158399,FFF,2013B,11,79.45454545454545,-55.63636363636363,0,74.33333333333333
2159868,CCC,2014J,9,52.666666666666664,4.0,3,52.055
2160316,FFF,2014J,12,93.75,-64.83333333333333,0,93.0
2160453,BBB,2013J,10,92.4,-0.7,0,85.53658536585365
2161710,FFF,2014B,1,64.0,5.0,0,64.0
2161710,FFF,2014J,1,29.0,7.0,1,29.0
2162388,DDD,2014B,3,64.0,2.6666666666666665,1,67.25
2162410,FFF,2013J,12,92.58333333333333,-60.416666666666664,0,92.5
2164251,BBB,2014B,11,91.54545454545455,1.2727272727272727,0,87.18
2164266,FFF,2014B,4,89.25,-95.75,0,72.66666666666667
2164705,AAA,2013J,1,70.0,-1.0,0,70.0
2164944,BBB,2013J,11,70.72727272727273,-7.909090909090909,0,68.18
2165164,AAA,2014J,5,63.2,-0.6,0,62.2
2166000,CCC,2014J,4,80.0,3.75,0,76.05
2168833,AAA,2014J,1,24.0,0.0,1,24.0
2170320,FFF,2013J,4,87.5,-108.5,0,84.0
2171264,CCC,2014B,4,79.75,0.75,0,84.1
2171627,AAA,2013J,5,69.0,-2.2,0,68.4
2171834,CCC,2014B,5,57.4,2.0,0,65.888
2171834,EEE,2013J,4,95.25,-9.5,0,94.68
2172136,CCC,2014J,9,98.44444444444444,0.375,0,98.72
2172136,DDD,2014B,5,89.4,-1.4,0,89.28125
2172163,BBB,2014J,5,83.8,-0.4,0,76.85
2172709,DDD,2014J,6,77.83333333333333,0.0,0,65.92105263157895
